Key,press_time,release_time,platform_ids,session_id,user_ids
Key.backspace,1.724464691243558e+18,130833152,2,2,42
'a',1.724464691775139e+18,155194880,2,2,42
'd',1.724464692090174e+18,150739968,2,2,42
'e',1.724464692373789e+18,112274176,2,2,42
'r',1.724464692624005e+18,120229888,2,2,42
Key.space,1.724464692810418e+18,146694144,2,2,42
'c',1.72446469332783e+18,105861888,2,2,42
'o',1.724464693513772e+18,99282944,2,2,42
'n',1.724464693877476e+18,63623936,2,2,42
'e',1.724464694111118e+18,96811008,2,2,42
Key.backspace,1.724464694878277e+18,131160832,2,2,42
'v',1.724464696294846e+18,86087936,2,2,42
'e',1.724464696476233e+18,118577152,2,2,42
'r',1.724464696720836e+18,108796928,2,2,42
's',1.724464696982751e+18,107563008,2,2,42
'a',1.724464697190897e+18,99645184,2,2,42
't',1.724464697494573e+18,73713920,2,2,42
'i',1.724464697650353e+18,73037056,2,2,42
'o',1.724464697856645e+18,84237824,2,2,42
'n',1.724464698148276e+18,126032128,2,2,42
Key.space,1.724464698400868e+18,146849792,2,2,42
'a',1.724464698699404e+18,131769088,2,2,42
'b',1.724464698987297e+18,77795072,2,2,42
'o',1.724464699260867e+18,101371904,2,2,42
'u',1.72446469954257e+18,75152128,2,2,42
't',1.724464699775293e+18,115390976,2,2,42
Key.space,1.724464699918157e+18,127374848,2,2,42
't',1.724464700077211e+18,119935232,2,2,42
'h',1.724464700200834e+18,91811072,2,2,42
'e',1.724464700509423e+18,87587840,2,2,42
Key.space,1.724464700631554e+18,155281920,2,2,42
'b',1.724464701382101e+18,66780928,2,2,42
'o',1.724464701628578e+18,95363072,2,2,42
'u',1.724464701909279e+18,72944128,2,2,42
'n',1.724464702157585e+18,72059136,2,2,42
'd',1.724464702345225e+18,66780160,2,2,42
'a',1.724464702528079e+18,107577856,2,2,42
'r',1.724464702744718e+18,129011968,2,2,42
'i',1.724464702896481e+18,94500096,2,2,42
'e',1.724464703046079e+18,101420032,2,2,42
's',1.724464703312091e+18,128798208,2,2,42
Key.space,1.724464703529744e+18,104542208,2,2,42
'o',1.724464703794372e+18,113068800,2,2,42
'f',1.724464703994044e+18,123222016,2,2,42
Key.space,1.724464704168315e+18,121092096,2,2,42
'c',1.724464704394123e+18,99791104,2,2,42
'o',1.724464704573824e+18,77416960,2,2,42
'm',1.724464704784141e+18,97176832,2,2,42
'e',1.724464704931591e+18,98195200,2,2,42
'd',1.724464705383047e+18,57421056,2,2,42
'y',1.724464705764923e+18,92263168,2,1,42
"','",1.724464707119122e+18,84041984,2,2,42
Key.space,1.724464707296456e+18,165494016,2,2,42
'r',1.724464707500679e+18,127314176,2,2,42
'e',1.724464707741873e+18,97603072,2,2,42
's',1.724464708013811e+18,116049152,2,2,42
'p',1.724464708185026e+18,106885888,2,2,42
'e',1.724464708360074e+18,84578048,2,2,42
'x',1.724464708696958e+18,53840128,2,1,42
't',1.724464709043931e+18,114867200,2,2,42
Key.space,1.724464709215357e+18,133721088,2,2,42
'a',1.724464709940755e+18,143315968,2,2,42
'n',1.724464710161305e+18,80247808,2,2,42
'd',1.724464710390927e+18,117003008,2,2,42
Key.space,1.72446471088674e+18,158484992,2,2,42
'p',1.724464711762739e+18,96487168,2,2,42
'e',1.724464711948809e+18,111901952,2,2,42
'r',1.724464712185829e+18,93609984,2,2,42
's',1.724464712410532e+18,110827776,2,2,42
'o',1.724464712530403e+18,81296896,2,2,42
'a',1.724464712678938e+18,111024896,2,2,42
'n',1.724464712774387e+18,50649088,2,2,42
'l',1.724464712981686e+18,98749952,2,2,42
Key.space,1.724464713139167e+18,137510144,2,2,42
's',1.724464713463682e+18,104051968,2,2,42
't',1.724464713648965e+18,58791936,2,2,42
'r',1.724464713807111e+18,99034112,2,2,42
'u',1.724464713964892e+18,71627008,2,2,42
'g',1.724464714301962e+18,58085120,2,2,42
'g',1.724464714460589e+18,50503936,2,2,42
'l',1.724464714857157e+18,71306752,2,2,42
'e',1.724464715088916e+18,92862976,2,2,42
's',1.72446471574054e+18,103714048,2,2,42
'.',1.724464716456597e+18,72459008,2,2,42
Key.space,1.72446471673341e+18,95880960,2,2,42
'x',1.724464717057466e+18,124816896,2,1,42
'x',1.724464717315395e+18,95067904,2,1,42
'x',1.724464717656495e+18,98720000,2,1,42
'x',1.724464718584463e+18,95174912,2,1,42
'x',1.724464718916234e+18,107751936,2,1,42
'y',1.724464719452366e+18,140560896,2,1,42
'y',1.724464719766714e+18,109341952,2,1,42
'y',1.724464720196035e+18,103542016,2,1,42
'y',1.724464720627466e+18,131533056,2,1,42
'y',1.724464721056247e+18,83072000,2,1,42
'[',1.724464746169173e+18,99657984,2,2,42
Key.shift,1.724464746474706e+18,198496000,2,2,42
'a',1.724464746828647e+18,128391168,2,2,42
't',1.724464747190007e+18,132857856,2,2,42
'o',1.72446474735766e+18,104496128,2,2,42
Key.space,1.724464747494381e+18,120551936,2,2,42
'R',1.724464748435048e+18,103535104,2,2,42
Key.shift,1.724464748027099e+18,546335232,2,2,42
'e',1.724464748790651e+18,112810240,2,2,42
's',1.724464749094636e+18,95982848,2,2,42
'p',1.724464749662254e+18,88000000,2,2,42
'o',1.724464749875935e+18,92422144,2,2,42
'n',1.724464750116547e+18,73630976,2,2,42
's',1.724464750276199e+18,114119168,2,2,42
'e',1.724464750617823e+18,121720064,2,2,42
']',1.724464750999465e+18,123814912,2,2,42
Key.space,1.724464751499988e+18,157428992,2,2,42
'-',1.724464752390166e+18,59389952,2,2,42
Key.space,1.724464752598355e+18,143685120,2,2,42
'T',1.724464753018257e+18,95556096,2,2,42
Key.shift,1.724464752809127e+18,364080128,2,2,42
'h',1.724464753290904e+18,83631872,2,2,42
'i',1.724464753546722e+18,87416832,2,2,42
's',1.724464753739471e+18,146027776,2,2,42
Key.space,1.724464753933395e+18,128939008,2,2,42
'r',1.724464754229633e+18,91771904,2,2,42
'e',1.724464754442593e+18,114241024,2,2,42
'm',1.724464754612354e+18,70977024,2,2,42
'a',1.724464754851735e+18,110940928,2,2,42
'r',1.724464755136317e+18,96320000,2,2,42
'k',1.724464755916154e+18,156414976,2,2,42
Key.space,1.724464756114673e+18,146789120,2,2,42
's',1.724464756461141e+18,97669120,2,2,42
'p',1.724464756634142e+18,66648064,2,2,42
'a',1.724464756773113e+18,115980032,2,2,42
'r',1.72446475703013e+18,112574208,2,2,42
'k',1.724464757223711e+18,83017984,2,2,42
'e',1.72446475734088e+18,99547136,2,2,42
'd',1.724464757561515e+18,119685120,2,2,42
Key.space,1.724464757788193e+18,151980032,2,2,42
's',1.724464759057362e+18,120423168,2,2,42
'i',1.724464759727204e+18,79104000,2,2,42
'g',1.724464760061708e+18,86839040,2,2,42
'n',1.724464760230216e+18,74870016,2,2,42
'i',1.724464760458657e+18,101562880,2,2,42
'f',1.724464761172933e+18,93104896,2,2,42
'i',1.724464761331725e+18,80142848,2,2,42
'c',1.724464761476869e+18,90507776,2,2,42
'a',1.724464761680014e+18,139624960,2,2,42
'n',1.724464761872834e+18,92142080,2,2,42
't',1.724464762129923e+18,102916864,2,2,42
Key.space,1.72446476236366e+18,144568064,2,2,42
'g',1.724464764635507e+18,99896064,2,2,42
'l',1.72446476480195e+18,82804992,2,2,42
'o',1.724464765017681e+18,80861184,2,2,42
'b',1.724464765356694e+18,83193856,2,2,42
'a',1.724464765627002e+18,145062912,2,2,42
'l',1.724464765750471e+18,104830976,2,2,42
Key.space,1.724464765917335e+18,164310016,2,2,42
'r',1.72446476614176e+18,108140032,2,2,42
'e',1.724464766356567e+18,82514944,2,2,42
'a',1.724464766545143e+18,132204032,2,2,42
'c',1.72446476680979e+18,191353088,2,2,42
't',1.72446476718156e+18,99429888,2,2,42
'i',1.724464767284235e+18,77135104,2,2,42
'o',1.724464767476938e+18,68019968,2,2,42
'n',1.724464767694152e+18,89212160,2,2,42
's',1.724464767891935e+18,108527104,2,2,42
Key.space,1.724464769532598e+18,124562944,2,2,42
'a',1.724464769696621e+18,112942848,2,2,42
's',1.724464769930985e+18,107366912,2,2,42
Key.space,1.724464770110219e+18,124832000,2,2,42
'i',1.724464770320926e+18,124009984,2,2,42
't',1.724464770561526e+18,100488960,2,2,42
Key.space,1.724464770779289e+18,170382848,2,2,42
'h',1.724464771516818e+18,118181120,2,2,42
'i',1.72446477167376e+18,73199872,2,2,42
'g',1.724464771815643e+18,111923200,2,2,42
'h',1.724464771980564e+18,81300992,2,2,42
'l',1.724464772208106e+18,98767104,2,2,42
'i',1.724464772412207e+18,89510912,2,2,42
'g',1.724464772577929e+18,94464000,2,2,42
'h',1.724464772716039e+18,94657024,2,2,42
't',1.724464773077661e+18,103963136,2,2,42
'e',1.724464773226815e+18,85916928,2,2,42
'd',1.724464773439277e+18,135080960,2,2,42
Key.space,1.724464773539945e+18,143983104,2,2,42
't',1.724464773910049e+18,70938880,2,2,42
'h',1.72446477480889e+18,97890816,2,2,42
'e',1.724464775003284e+18,105990912,2,2,42
Key.space,1.724464775133144e+18,116752896,2,2,42
'd',1.724464775348657e+18,119654144,2,2,42
'e',1.724464775595835e+18,83759104,2,2,42
'e',1.724464775802672e+18,75953920,2,2,42
'p',1.724464776089565e+18,96200192,2,2,42
'e',1.724464777456303e+18,96261888,2,2,42
'n',1.724464777628751e+18,67000832,2,2,42
'i',1.724464777841066e+18,63393024,2,2,42
'n',1.724464778043616e+18,67345920,2,2,42
'g',1.724464778200162e+18,106498048,2,2,42
Key.space,1.724464778357179e+18,123880192,2,2,42
't',1.724464778881977e+18,92284928,2,2,42
'e',1.724464779131465e+18,130183936,2,2,42
'n',1.724464779291704e+18,76480000,2,2,42
's',1.724464779421209e+18,125426944,2,2,42
'i',1.724464779562768e+18,75364096,2,2,42
'o',1.724464779759178e+18,63897088,2,2,42
'n',1.724464779977244e+18,68497152,2,2,42
's',1.724464780149318e+18,115512064,2,2,42
Key.space,1.724464780266393e+18,130452992,2,2,42
'b',1.724464780758977e+18,81836032,2,2,42
'/',1.724464782068757e+18,87980032,2,2,42
'n',1.724464782475346e+18,115111168,2,2,42
Key.space,1.724464782647216e+18,154477824,2,2,42
't',1.724464783160196e+18,116534784,2,2,42
'h',1.724464783374969e+18,85484800,2,2,42
'e',1.724464783564548e+18,120562944,2,2,42
Key.space,1.724464783702493e+18,138703104,2,2,42
'w',1.724464783945833e+18,119107072,2,2,42
'e',1.724464784178423e+18,110657024,2,2,42
's',1.724464784458281e+18,110041088,2,2,42
'r',1.724464784830018e+18,99161856,2,2,42
Key.space,1.724464784975873e+18,149099008,2,2,42
Key.backspace,1.724464785848019e+18,96754944,2,2,42
Key.backspace,1.724464786049616e+18,75210240,2,2,42
't',1.724464786248588e+18,82853888,2,2,42
Key.shift_r,1.724464786560608e+18,166388992,2,2,42
Key.space,1.724464786746437e+18,167608832,2,2,42
'&',1.724464787235964e+18,109118208,2,2,42
Key.shift_r,1.724464786777257e+18,706307072,2,2,42
Key.space,1.724464787450451e+18,116094976,2,2,42
'R',1.724464789179149e+18,68544000,2,2,42
Key.shift,1.724464788746628e+18,520480000,2,2,42
'u',1.72446478936403e+18,63215104,2,2,42
's',1.724464789497162e+18,116231936,2,2,42
's',1.724464789731077e+18,111065856,2,2,42
'i',1.724464789930173e+18,75275008,2,2,42
'a',1.724464790217577e+18,84699136,2,2,42
Key.space,1.724464790359016e+18,132168192,2,2,42
'a',1.724464790626954e+18,96326912,2,2,42
'm',1.724464790751698e+18,70742016,2,2,42
'i',1.724464790963329e+18,75192064,2,2,42
'd',1.724464791162694e+18,126292224,2,2,42
's',1.724464791529242e+18,137886976,2,2,42
't',1.724464791883999e+18,88320000,2,2,42
Key.space,1.724464792014593e+18,119780096,2,2,42
'o',1.72446479226177e+18,103047936,2,2,42
'f',1.724464792467314e+18,83495168,2,2,42
Key.space,1.724464792672195e+18,153221888,2,2,42
'c',1.72446479397559e+18,114132992,2,2,42
'o',1.724464794221935e+18,70230016,2,2,42
'n',1.724464794465212e+18,47955968,2,2,42
'f',1.724464794677438e+18,93337088,2,2,42
'l',1.724464794809998e+18,87290880,2,2,42
'i',1.724464795039375e+18,67994880,2,2,42
'c',1.724464795165015e+18,112144896,2,2,42
't',1.724464795472928e+18,73234944,2,2,42
"','",1.724464796277908e+18,83734016,2,2,42
Key.backspace,1.72446479811176e+18,88208128,2,2,42
'.',1.724464798838323e+18,86478080,2,2,42
Key.space,1.724464799093101e+18,76804864,2,2,42
'x',1.724464799429045e+18,143543040,2,1,42
'x',1.724464799774292e+18,108733952,2,1,42
'x',1.724464800148456e+18,112061184,2,1,42
'x',1.724464800594741e+18,102450944,2,1,42
'x',1.724464800929276e+18,120065024,2,1,42
'y',1.724464801700529e+18,138488064,2,1,42
'y',1.724464802072758e+18,120442112,2,1,42
'y',1.724464802664818e+18,114873088,2,1,42
'y',1.724464803083218e+18,120018176,2,1,42
'y',1.724464803446647e+18,94470912,2,1,42
'[',1.724505126172535e+18,67193856,2,1,43
Key.shift,1.72450512655367e+18,315011072,2,1,43
'a',1.724505127031248e+18,108772096,2,1,43
'r',1.724505127161724e+18,68070144,2,1,43
't',1.724505127346153e+18,66448128,2,1,43
'e',1.724505127434308e+18,99062784,2,1,43
'r',1.724505127660201e+18,97445120,2,1,43
Key.space,1.724505128378459e+18,114702080,2,1,43
'2',1.724505130945467e+18,107983104,2,1,43
'0',1.724505131167658e+18,66662912,2,1,43
'0',1.724505131342177e+18,71695104,2,1,43
'5',1.724505131640172e+18,65619968,2,1,43
Key.space,1.72450513177416e+18,136979200,2,1,43
Key.shift,1.724505132225309e+18,190606080,2,1,43
'e',1.724505132563946e+18,66726912,2,1,43
's',1.724505132787903e+18,43830016,2,1,43
's',1.72450513294915e+18,42983168,2,1,43
'a',1.724505133127816e+18,103203072,2,1,43
'g',1.72450513326341e+18,88242176,2,1,43
'e',1.72450513338318e+18,127513856,2,1,43
Key.space,1.724505141181128e+18,133753088,2,1,43
'i',1.724505141433311e+18,62412032,2,1,43
's',1.724505141676866e+18,100710912,2,1,43
'n',1.724505142197859e+18,84047872,2,1,43
"""'""",1.724505142712474e+18,67379968,2,1,43
't',1.724505143047708e+18,79821056,2,1,43
Key.space,1.724505143137673e+18,134312960,2,1,43
'j',1.724505143365304e+18,67437056,2,1,43
'u',1.724505143531903e+18,55860992,2,1,43
's',1.724505143655291e+18,146021120,2,1,43
't',1.724505143790008e+18,77944064,2,1,43
Key.space,1.724505143893786e+18,122014976,2,1,43
'a',1.724505144265303e+18,200045056,2,1,43
'b',1.724505145550108e+18,74035968,2,1,43
'o',1.724505145693345e+18,75885056,2,1,43
'u',1.724505146084123e+18,56385024,2,1,43
't',1.724505146264657e+18,89769984,2,1,43
Key.space,1.724505146382056e+18,112851968,2,1,43
't',1.724505146516312e+18,96103936,2,1,43
'h',1.724505146627029e+18,87972096,2,1,43
'e',1.724505146799979e+18,133401088,2,1,43
Key.space,1.724505146951446e+18,99705856,2,1,43
'p',1.724505147211711e+18,76623104,2,1,43
'l',1.724505147416647e+18,74254080,2,1,43
'a',1.724505147558179e+18,102214912,2,1,43
'y',1.724505147801592e+18,28545024,2,1,43
'e',1.724505147951099e+18,68601088,2,1,43
'r',1.724505148086964e+18,68047104,2,1,43
's',1.724505148232703e+18,124627968,2,1,43
Key.space,1.72450514838158e+18,132582912,2,1,43
'a',1.724505148526717e+18,122892032,2,1,43
Key.backspace,1.724505149083972e+18,82105856,2,1,43
'o',1.724505149347962e+18,78727936,2,1,43
'n',1.724505149572776e+18,77711104,2,1,43
Key.space,1.724505149684266e+18,148412928,2,1,43
't',1.724505149819382e+18,91540992,2,1,43
'h',1.724505149949338e+18,83371776,2,1,43
'e',1.724505150091435e+18,113884928,2,1,43
Key.space,1.724505150193245e+18,109883136,2,1,43
'c',1.724505150362104e+18,109287936,2,1,43
'o',1.724505150483796e+18,81878016,2,1,43
'u',1.724505150765375e+18,54874112,2,1,43
'r',1.724505151013966e+18,88563968,2,1,43
't',1.724505151194785e+18,104499968,2,1,43
Key.space,1.724505151316337e+18,122849024,2,1,43
'a',1.724505151967256e+18,102610944,2,1,43
'n',1.724505152081425e+18,90139136,2,1,43
'd',1.724505152344675e+18,95856896,2,1,43
Key.space,1.72450515246365e+18,151887872,2,1,43
'i',1.72450515280189e+18,46008832,2,1,43
't',1.724505152994725e+18,105611776,2,1,43
Key.space,1.724505153105007e+18,100795904,2,1,43
'i',1.724505153250671e+18,90156800,2,1,43
's',1.724505153442513e+18,137534208,2,1,43
Key.space,1.724505153588093e+18,102189056,2,1,43
'f',1.724505153760529e+18,109466112,2,1,43
'o',1.724505153928296e+18,88381952,2,1,43
'r',1.72450515403222e+18,145058048,2,1,43
Key.space,1.724505154164009e+18,132284928,2,1,43
'a',1.724505154309722e+18,101842944,2,1,43
'l',1.724505154454306e+18,68536832,2,1,43
'l',1.724505154625651e+18,68244992,2,1,43
Key.space,1.724505154932568e+18,6099968,2,1,43
'g',1.724505155571828e+18,54142976,2,1,43
'e',1.724505155680774e+18,91752192,2,1,43
'n',1.724505155805529e+18,68492800,2,1,43
'e',1.724505155985263e+18,77747968,2,1,43
'r',1.724505156233078e+18,66464000,2,1,43
'a',1.72450515643458e+18,68072960,2,1,43
'l',1.724505156535688e+18,69719040,2,1,43
Key.space,1.724505156648129e+18,125467904,2,1,43
'p',1.724505156850778e+18,80570880,2,1,43
'o',1.724505157061708e+18,60627968,2,1,43
'p',1.72450515751651e+18,54930176,2,1,43
'u',1.724505158078824e+18,53837056,2,1,43
'l',1.724505158259645e+18,94088960,2,1,43
'a',1.724505158393443e+18,110938880,2,1,43
't',1.724505158684811e+18,92883968,2,1,43
'i',1.724505158831031e+18,56292864,2,1,43
'o',1.724505158982146e+18,86520064,2,1,43
'n',1.724505159223082e+18,138320128,2,1,43
Key.space,1.724505159438374e+18,128327168,2,1,43
'w',1.724505159652099e+18,136039936,2,1,43
'h',1.724505159798547e+18,48509952,2,1,43
'o',1.724505159990839e+18,88421888,2,1,43
Key.space,1.724505160281951e+18,117644032,2,1,43
'i',1.72450516053188e+18,52818176,2,1,43
's',1.724505161171086e+18,128305920,2,1,43
Key.space,1.724505161319453e+18,111193088,2,1,43
'f',1.72450516148412e+18,69473024,2,1,43
'a',1.724505161654479e+18,102407936,2,1,43
'c',1.724505161861075e+18,119918080,2,1,43
'i',1.724505161969856e+18,78294016,2,1,43
'n',1.724505162177101e+18,89218816,2,1,43
'g',1.724505162331351e+18,111357952,2,1,43
Key.space,1.72450516248793e+18,112579840,2,1,43
'd',1.724505163164405e+18,87819008,2,1,43
'a',1.724505163310012e+18,122842112,2,1,43
'i',1.724505163449363e+18,67131136,2,1,43
'l',1.724505163634974e+18,78286080,2,1,43
'y',1.724505164069689e+18,60226816,2,1,43
Key.space,1.724505164211933e+18,120254976,2,1,43
'b',1.724505164432563e+18,68589056,2,1,43
'a',1.724505164581795e+18,89840896,2,1,43
't',1.724505164849533e+18,66749184,2,1,43
't',1.72450516501773e+18,92838912,2,1,43
'l',1.724505165164916e+18,101893120,2,1,43
'e',1.724505165324635e+18,134573056,2,1,43
's',1.724505165636171e+18,116188928,2,1,43
'.',1.724505166673261e+18,76952064,2,1,43
Key.space,1.724505166899154e+18,133118976,2,1,43
Key.shift,1.724505167056584e+18,166885120,2,1,43
'n',1.724505167369466e+18,67561984,2,1,43
's',1.724505167514884e+18,125131776,2,1,43
'p',1.724505167710017e+18,88568064,2,1,43
'i',1.724505168566819e+18,77444864,2,1,43
'r',1.724505168744018e+18,103383040,2,1,43
'i',1.724505168854673e+18,44203008,2,1,43
'n',1.724505169062108e+18,65024000,2,1,43
'g',1.724505169203585e+18,101491968,2,1,43
Key.space,1.724505169316222e+18,149101056,2,1,43
'm',1.724505169648915e+18,100676096,2,1,43
'o',1.724505169919266e+18,83310848,2,1,43
't',1.724505170181916e+18,82172160,2,1,43
'i',1.724505170333635e+18,53852928,2,1,43
'v',1.724505170586903e+18,70700032,2,1,43
'a',1.724505170793632e+18,86967040,2,1,43
't',1.724505171037713e+18,111294208,2,1,43
'i',1.724505171165725e+18,40093184,2,1,43
'o',1.724505171331928e+18,55084032,2,1,43
'n',1.724505171557359e+18,75291904,2,1,43
'a',1.72450517283767e+18,101533184,2,1,43
'l',1.724505172999269e+18,97278976,2,1,43
Key.space,1.724505173153012e+18,134612992,2,1,43
's',1.724505173380093e+18,68241152,2,1,43
'p',1.724505173535488e+18,66788096,2,1,43
'e',1.724505173714301e+18,47620096,2,1,43
'e',1.724505173917588e+18,81963008,2,1,43
'c',1.724505174213411e+18,85398016,2,1,43
'h',1.724505174356303e+18,102864896,2,1,43
'.',1.72450517641519e+18,84036864,2,1,43
Key.space,1.724505176640097e+18,136781056,2,1,43
'x',1.724505177023497e+18,67037952,2,1,43
'x',1.724505177226697e+18,104329984,2,1,43
'x',1.724505177584632e+18,136769024,2,1,43
'x',1.724505178081465e+18,88272896,2,1,43
'x',1.724505178398092e+18,51508992,2,1,43
'x',1.724505178473595e+18,66540032,2,1,43
Key.backspace,1.724505181387647e+18,94633984,2,1,43
Key.backspace,1.72450518348399e+18,63766016,2,1,43
Key.backspace,1.724505183672621e+18,66381056,2,1,43
Key.backspace,1.724505184133537e+18,88018944,2,1,43
Key.backspace,1.724505184323413e+18,78678016,2,1,43
Key.backspace,1.724505184514384e+18,57175040,2,1,43
'x',1.724505185482687e+18,81001984,2,1,43
'x',1.724505185797837e+18,115070976,2,1,43
'x',1.724505186181914e+18,99803904,2,1,43
'x',1.724505186565481e+18,65590016,2,1,43
'x',1.724505187016334e+18,111094016,2,1,43
'y',1.724505187576229e+18,76948992,2,1,43
'y',1.724505187914917e+18,88023808,2,1,43
'y',1.724505188553928e+18,78572032,2,1,43
'y',1.724505188983491e+18,64451840,2,1,43
'y',1.724505189546397e+18,42003968,2,1,43
'O',1.72450521336588e+18,64770816,2,1,43
Key.shift,1.72450521320297e+18,247385856,2,1,43
's',1.724505213543624e+18,76430080,2,1,43
'c',1.724505213787721e+18,78247936,2,1,43
'a',1.724505214017604e+18,64431872,2,1,43
'r',1.724505214096654e+18,62279936,2,1,43
Key.space,1.724505214686958e+18,135777792,2,1,43
'a',1.724505215140179e+18,109549056,2,1,43
'w',1.724505215453216e+18,77523968,2,1,43
'a',1.724505215657046e+18,100717056,2,1,43
'r',1.72450521590891e+18,52620032,2,1,43
'd',1.72450521608266e+18,136065792,2,1,43
Key.space,1.724505216312469e+18,135708928,2,1,43
'i',1.724505216962711e+18,53829888,2,1,43
's',1.724505217084402e+18,68161024,2,1,43
's',1.724505217280317e+18,51564032,2,1,43
'u',1.724505217432991e+18,60199936,2,1,43
'e',1.724505217548336e+18,97331968,2,1,43
Key.space,1.724505217693167e+18,134635008,2,1,43
'b',1.72450521839977e+18,68605952,2,1,43
'e',1.724505218548895e+18,100211968,2,1,43
't',1.724505218848404e+18,69285120,2,1,43
'w',1.724505219110129e+18,71096064,2,1,43
'e',1.724505219366888e+18,34902016,2,1,43
'e',1.724505219529979e+18,73049088,2,1,43
'n',1.724505219732182e+18,134188032,2,1,43
Key.space,1.724505219897079e+18,122576896,2,1,43
'c',1.724505220122096e+18,77003776,2,1,43
'e',1.7245052203355e+18,114520064,2,1,43
'l',1.724505220471372e+18,100375040,2,1,43
'e',1.724505220631682e+18,100054016,2,1,43
'b',1.724505221617716e+18,79837952,2,1,43
'r',1.724505221887613e+18,78316032,2,1,43
'i',1.724505222192979e+18,88619008,2,1,43
't',1.724505222411676e+18,107992064,2,1,43
'i',1.72450522253145e+18,78643968,2,1,43
'e',1.724505222713268e+18,108872960,2,1,43
's',1.724505223283727e+18,91922944,2,1,43
Key.space,1.724505223430037e+18,124338944,2,1,43
Key.shift,1.724505223687212e+18,327085056,2,1,43
'h',1.724505224037171e+18,61012992,2,1,43
'r',1.724505224207357e+18,88776960,2,1,43
'i',1.724505224350444e+18,67976960,2,1,43
's',1.724505224477605e+18,109203968,2,1,43
Key.space,1.724505224621995e+18,135256064,2,1,43
'a',1.724505224795753e+18,106584064,2,1,43
'n',1.724505224915556e+18,99930880,2,1,43
'd',1.724505225049693e+18,101035008,2,1,43
Key.space,1.724505225175299e+18,109929984,2,1,43
'w',1.724505225363504e+18,124973824,2,1,43
'i',1.724505225513475e+18,75928832,2,1,43
'l',1.724505225734248e+18,60406016,2,1,43
'l',1.724505225870607e+18,77923840,2,1,43
Key.space,1.724505225982353e+18,114834176,2,1,43
Key.shift,1.724505226006806e+18,269145088,2,1,43
'm',1.724505226414866e+18,41896960,2,1,43
'i',1.724505226591846e+18,68884992,2,1,43
't',1.724505226864767e+18,67909120,2,1,43
'h',1.724505226982717e+18,101807104,2,1,43
Key.space,1.724505227244276e+18,178916096,2,1,43
'c',1.724505227918247e+18,133627136,2,1,43
'r',1.724505228212808e+18,86620160,2,1,43
'e',1.724505228434782e+18,68050176,2,1,43
'a',1.72450522861569e+18,82391040,2,1,43
'r',1.724505228798298e+18,99261952,2,1,43
'e',1.724505229020388e+18,93483008,2,1,43
'd',1.724505229223474e+18,104296960,2,1,43
Key.space,1.724505229380341e+18,134697984,2,1,43
's',1.724505229732857e+18,102496000,2,1,43
'u',1.72450523040422e+18,61372160,2,1,43
'c',1.724505230532874e+18,107113984,2,1,43
'h',1.724505230652678e+18,89592064,2,1,43
Key.space,1.724505230777315e+18,138838016,2,1,43
'a',1.724505230955524e+18,100772864,2,1,43
Key.space,1.724505231135322e+18,134190848,2,1,43
'h',1.72450523273229e+18,59004928,2,1,43
'o',1.724505232959309e+18,89755904,2,1,43
't',1.724505233407808e+18,105058048,2,1,43
Key.space,1.724505233554362e+18,126668800,2,1,43
't',1.724505233814034e+18,89574144,2,1,43
'o',1.724505234015293e+18,82174976,2,1,43
'p',1.724505234243263e+18,67385088,2,1,43
'i',1.724505234516743e+18,38548992,2,1,43
'c',1.724505234713164e+18,116344064,2,1,43
Key.space,1.724505234881633e+18,123913984,2,1,43
'i',1.724505235784708e+18,79179776,2,1,43
'n',1.724505238347999e+18,123205120,2,1,43
Key.space,1.724505238531268e+18,141441024,2,1,43
'h',1.724505238852125e+18,45992960,2,1,43
'o',1.724505239080903e+18,52419072,2,1,43
'l',1.724505239280827e+18,47706112,2,1,43
'l',1.724505239404846e+18,59361024,2,1,43
'y',1.724505239744056e+18,32180992,2,1,43
'w',1.724505239977336e+18,112950016,2,1,43
'o',1.724505240114687e+18,101017088,2,1,43
'o',1.72450524056232e+18,45565184,2,1,43
'd',1.724505240787681e+18,101160960,2,1,43
'.',1.724505241935228e+18,67002112,2,1,43
Key.space,1.724505242095376e+18,136495104,2,1,43
'P',1.724505242317922e+18,80876032,2,1,43
Key.shift,1.724505242239433e+18,181285120,2,1,43
'e',1.724505242520425e+18,110703104,2,1,43
'r',1.724505242748289e+18,134697984,2,1,43
's',1.724505242995537e+18,100877056,2,1,43
'o',1.724505243082119e+18,67380992,2,1,43
'n',1.724505243488087e+18,67184896,2,1,43
'a',1.724505243668177e+18,80128000,2,1,43
'l',1.724505243848388e+18,48456960,2,1,43
'l',1.724505243972249e+18,93356032,2,1,43
'y',1.724505244815228e+18,66735104,2,1,43
"','",1.724505245064989e+18,75531008,2,1,43
Key.space,1.72450524521923e+18,147034112,2,1,43
Key.shift,1.724505245355551e+18,160228096,2,1,43
Key.space,1.724505245558514e+18,133755136,2,1,43
'd',1.724505245661627e+18,76639232,2,1,43
'o',1.724505245771608e+18,102264832,2,1,43
'n',1.724505246031552e+18,99023104,2,1,43
't',1.72450524629997e+18,92027904,2,1,43
'e',1.724505247088576e+18,11034112,2,1,43
'n',1.724505247145627e+18,66292224,2,1,43
'c',1.724505247361086e+18,86124032,2,1,43
'o',1.724505247514603e+18,34326016,2,1,43
'u',1.724505247852866e+18,45864960,2,1,43
'r',1.724505248054959e+18,93177856,2,1,43
